andrey n dos santos,https://www.futbin.com/25/player/59532/andrey-n-dos-santos,https://www.futwiz.com/en/fc25/player/andrey-santos/22888,tots,1
kessya bussy,https://www.futbin.com/25/player/59533/kessya-bussy,https://www.futwiz.com/en/fc25/player/kessya-bussy/22891,tots,1
nikola milenkovic,https://www.futbin.com/25/player/59623/nikola-milenkovic,https://www.futwiz.com/en/fc25/player/nikola-milenkovic/22970,tots,1
antonee robinson,https://www.futbin.com/25/player/59627/antonee-robinson,https://www.futwiz.com/en/fc25/player/antonee-robinson/22965,tots,1
kaoru mitoma,https://www.futbin.com/25/player/59632/kaoru-mitoma,https://www.futwiz.com/en/fc25/player/kaoru-mitoma/22972,tots highlights,1
denis zakaria,https://www.futbin.com/25/player/59535/denis-zakaria,https://www.futwiz.com/en/fc25/player/denis-zakaria/22893,tots,1
jorrel hato,https://www.futbin.com/25/player/59536/jorrel-hato,https://www.futwiz.com/en/fc25/player/jorrel-hato/22894,tots,1
chiamaka nnadozie,https://www.futbin.com/25/player/59537/chiamaka-nnadozie,https://www.futwiz.com/en/fc25/player/chiamaka-nnadozie/22897,tots,1
malik tillman,https://www.futbin.com/25/player/59538/malik-tillman,https://www.futwiz.com/en/fc25/player/malik-tillman/22892,tots,1
james tarkowski,https://www.futbin.com/25/player/59635/james-tarkowski,https://www.futwiz.com/en/fc25/player/james-tarkowski/22974,tots highlights,1
seiya maikuma,https://www.futbin.com/25/player/59547/seiya-maikuma,https://www.futwiz.com/en/fc25/player/seiya-maikuma/22899,tots highlights,1
alessandro bastoni,https://www.futbin.com/25/player/60038/alessandro-bastoni,https://www.futwiz.com/en/fc25/player/alessandro-bastoni/23068,tots,1
temwa chawinga,https://www.futbin.com/25/player/60039/temwa-chawinga,https://www.futwiz.com/en/fc25/player/temwa-chawinga/23067,tots,1
lucy bronze,https://www.futbin.com/25/player/59598/lucy-bronze,https://www.futwiz.com/en/fc25/player/lucy-bronze/22932,tots,1
gabriel,https://www.futbin.com/25/player/59599/gabriel-dos-s-magalhaes,https://www.futwiz.com/en/fc25/player/gabriel/22935,tots,1
sjoeke nusken,https://www.futbin.com/25/player/59600/sjoeke-nusken,https://www.futwiz.com/en/fc25/player/sjoeke-nusken/22940,tots,1
william saliba,https://www.futbin.com/25/player/59601/william-saliba,https://www.futwiz.com/en/fc25/player/william-saliba/22938,tots,1
borja sainz,https://www.futbin.com/25/player/59602/borja-sainz-eguskiza,https://www.futwiz.com/en/fc25/player/borja-sainz/22937,tots,1
maya le tissier,https://www.futbin.com/25/player/59603/maya-le-tissier,https://www.futwiz.com/en/fc25/player/maya-le-tissier/22934,tots,1
cole palmer,https://www.futbin.com/25/player/59604/cole-palmer,https://www.futwiz.com/en/fc25/player/cole-palmer/22936,tots,1
junior firpo,https://www.futbin.com/25/player/59605/hector-junior-firpo-adames,https://www.futwiz.com/en/fc25/player/junior-firpo/22941,tots,1
kenneth taylor,https://www.futbin.com/25/player/59515/kenneth-taylor,https://www.futwiz.com/en/fc25/player/kenneth-taylor/22868,tots,1
evann guessand,https://www.futbin.com/25/player/59516/evann-guessand,https://www.futwiz.com/en/fc25/player/evann-guessand/22870,tots,1
corentin tolisso,https://www.futbin.com/25/player/59517/corentin-tolisso,https://www.futwiz.com/en/fc25/player/corentin-tolisso/22872,tots,1
vanessa gilles,https://www.futbin.com/25/player/59519/vanessa-gilles,https://www.futwiz.com/en/fc25/player/vanessa-gilles/22874,tots,1
alexsandro,https://www.futbin.com/25/player/59520/alexsandro-de-souza-ribeiro,https://www.futwiz.com/en/fc25/player/alexsandro/22869,tots,1
geronimo rulli,https://www.futbin.com/25/player/59521/geronimo-rulli,https://www.futwiz.com/en/fc25/player/geronimo-rulli/22871,tots,1
bruno fernandes,https://www.futbin.com/25/player/59606/bruno-miguel-borges-fernandes,https://www.futwiz.com/en/fc25/player/bruno-fernandes/22949,tots,1
matz sels,https://www.futbin.com/25/player/59607/matz-sels,https://www.futwiz.com/en/fc25/player/matz-sels/22946,tots,1
milos kerkez,https://www.futbin.com/25/player/59608/milos-kerkez,https://www.futwiz.com/en/fc25/player/milos-kerkez/22947,tots,1
trent alexander arnold,https://www.futbin.com/25/player/59610/trent-alexander-arnold,https://www.futwiz.com/en/fc25/player/trent-alexander-arnold/22952,tots,1
cunha,https://www.futbin.com/25/player/59611/matheus-santos-carneiro-da-cunha,https://www.futwiz.com/en/fc25/player/matheus-cunha/22951,tots,1
alexis mac allister,https://www.futbin.com/25/player/59613/alexis-mac-allister,https://www.futwiz.com/en/fc25/player/alexis-mac-allister/22950,tots,1
Myles Lewis-Skelly,https://www.futbin.com/25/player/59629/myles-lewis-skelly,https://www.futwiz.com/en/fc25/player/myles-lewis-skelly/22944,tots highlights,1
jonathan david,https://www.futbin.com/25/player/59522/jonathan-david,https://www.futwiz.com/en/fc25/player/jonathan-david/22882,tots,1
jonathan clauss,https://www.futbin.com/25/player/59523/jonathan-clauss,https://www.futwiz.com/en/fc25/player/jonathan-clauss/22883,tots,1
marquinhos,https://www.futbin.com/25/player/59528/marcos-aoas-correa,https://www.futwiz.com/en/fc25/player/marquinhos/22881,tots,1
adrien rabiot,https://www.futbin.com/25/player/59529/rabiot,https://www.futwiz.com/en/fc25/player/adrien-rabiot/22876,tots,1
mary fowler,https://www.futbin.com/25/player/59615/mary-fowler,https://www.futwiz.com/en/fc25/player/mary-fowler/22954,tots,1
bukayo saka,https://www.futbin.com/25/player/59619/bukayo-saka,https://www.futwiz.com/en/fc25/player/bukayo-saka/22959,tots,1
daniel james,https://www.futbin.com/25/player/59621/daniel-james,https://www.futwiz.com/en/fc25/player/daniel-james/22956,tots,1
pascal struijk,https://www.futbin.com/25/player/59631/pascal-struijk,https://www.futwiz.com/en/fc25/player/pascal-struijk/22962,tots highlights,1
maghnes akliouche,https://www.futbin.com/25/player/59530/maghnes-akliouche,https://www.futwiz.com/en/fc25/player/maghnes-akliouche/22885,tots,1
Alexia Putellas ,https://www.futbin.com/25/player/60138/alexia-putellas-segura,https://www.futwiz.com/en/fc25/player/alexia-putellas/23151,TOTS,1
Jude Bellingham,https://www.futbin.com/25/player/60143/jude-bellingham,https://www.futwiz.com/en/fc25/player/jude-bellingham/23204,TOTS,1
Pedri,https://www.futbin.com/25/player/60144/pedro-gonzalez-lopez,https://www.futwiz.com/en/fc25/player/pedri/23160,TOTS,1
Vinícius,https://www.futbin.com/25/player/60145/vinicius-jose-de-oliveira-junior,https://www.futwiz.com/en/fc25/player/vini-jr./23159,TOTS,1
Caroline Graham Hansen,https://www.futbin.com/25/player/60146/caroline-graham-hansen,https://www.futwiz.com/en/fc25/player/caroline-hansen/23157,TOTS,1
Aitana Bonmatí,https://www.futbin.com/25/player/60147/aitana-bonmati-conca,https://www.futwiz.com/en/fc25/player/aitana-bonmati/23153,TOTS,1
Ewa Pajor,https://www.futbin.com/25/player/60148/ewa-pajor,https://www.futwiz.com/en/fc25/player/ewa-pajor/23156,TOTS,1
Viktor Gyökeres,https://www.futbin.com/25/player/60150/viktor-gyokeres,https://www.futwiz.com/en/fc25/player/viktor-gyokeres/23154,TOTS,1
Antoine Griezmann,https://www.futbin.com/25/player/60180/antoine-griezmann,https://www.futwiz.com/en/fc25/player/antoine-griezmann/23155,TOTS Highlights,1
Nicolás Otamendi,https://www.futbin.com/25/player/60151/nicolas-otamendi,https://www.futwiz.com/en/fc25/player/nicolas-otamendi/23170,TOTS,1
Linda Caicedo,https://www.futbin.com/25/player/60152/linda-caicedo,https://www.futwiz.com/en/fc25/player/linda-caicedo/23166,TOTS,1
Maëlle Lakrar,https://www.futbin.com/25/player/60153/maelle-lakrar,https://www.futwiz.com/en/fc25/player/maelle-lakrar/23165,TOTS,1
Antonio Rüdiger,https://www.futbin.com/25/player/60154/antonio-rudiger,https://www.futwiz.com/en/fc25/player/antonio-rudiger/23162,TOTS,1
Trincão,https://www.futbin.com/25/player/60155/francisco-trincao,https://www.futwiz.com/en/fc25/player/trincao/23168,TOTS,1
Iñigo Martínez,https://www.futbin.com/25/player/60156/inigo-martinez-berridi,https://www.futwiz.com/en/fc25/player/inigo-martinez/23171,TOTS,1
Robert Lewandowski,https://www.futbin.com/25/player/60157/robert-lewandowski,https://www.futwiz.com/en/fc25/player/robert-lewandowski/23169,TOTS,1
Federico Valverde,https://www.futbin.com/25/player/60158/federico-valverde,https://www.futwiz.com/en/fc25/player/federico-valverde/23173,TOTS,1
Ona Batlle,https://www.futbin.com/25/player/60159/ona-batlle-pascual,https://www.futwiz.com/en/fc25/player/ona-batlle/23163,TOTS,1
Julián Álvarez,https://www.futbin.com/25/player/60181/julian-alvarez,https://www.futwiz.com/en/fc25/player/julian-alvarez/23164,TOTS Highlights,1
Jules Koundé,https://www.futbin.com/25/player/60162/jules-kounde,https://www.futwiz.com/en/fc25/player/jules-kounde/23176,TOTS,1
Ángel Di María,https://www.futbin.com/25/player/60182/angel-di-maria,https://www.futwiz.com/en/fc25/player/angel-di-maria/23175,TOTS Highlights,1
Pau Cubarsí,https://www.futbin.com/25/player/60166/pau-cubarsi-paredes,https://www.futwiz.com/en/fc25/player/pau-cubarsi/23182,TOTS,1
Thibaut Courtois,https://www.futbin.com/25/player/60171/thibaut-courtois,https://www.futwiz.com/en/fc25/player/thibaut-courtois/23191,TOTS,1
ARCHIE GRAY,https://www.futbin.com/25/player/60131/archie-gray,,UEL,1
MICKY VAN DE VEN,http://futbin.com/25/player/60122/micky-van-de-ven,,UEL,1
RODRIGO BENTANCUR,https://www.futbin.com/25/player/60124/rodrigo-bentancur,,UEL,1
HEUNG MIN SON,https://www.futbin.com/25/player/60132/heung-min-son,,UEL,1
PAPE SARR,https://www.futbin.com/25/player/60127/pape-matar-sarr,,UEL,1
DOMINIC SOLANKE,https://www.futbin.com/25/player/60128/dominic-solanke,,UEL,1
YVES BISSOUMA,https://www.futbin.com/25/player/60121/yves-bissouma,,UEL,1
DJED SPENCE,https://www.futbin.com/25/player/60123/djed-spence,,UEL,1
PEDRO PORRO,https://www.futbin.com/25/player/60133/pedro-antonio-porro-sauceda,,UEL,1
GUGLIELMO VICARIO ,https://www.futbin.com/25/player/60129/guglielmo-vicario,,UEL,1
KEVIN DANSO,https://www.futbin.com/25/player/60120/kevin-danso,,UEL,1
BRENNAN JOHNSON,https://www.futbin.com/25/player/60130/brennan-johnson,,UEL,1
ROMERO,https://www.futbin.com/25/player/60119/cristian-romero,,UEL,1
UDOGIE,https://www.futbin.com/25/player/60126/destiny-udogie,,UEL,1
RICHARLISON,https://www.futbin.com/25/player/60125/richarlison-de-andrade,,UEL,1
